,IdBundesland,Bundesland,Landkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,ObjectId,Meldedatum,IdLandkreis,Datenstand,NeuerFall,NeuerTodesfall
4914,7,Rheinland-Pfalz,LK Mayen-Koblenz,A35-A59,M,1,0,212755,2020-03-09,07137,24.03.2020 00:00,0,0
4915,7,Rheinland-Pfalz,LK Mayen-Koblenz,A35-A59,M,1,0,212756,2020-03-11,07137,24.03.2020 00:00,0,0
4916,7,Rheinland-Pfalz,LK Mayen-Koblenz,A35-A59,M,1,0,212757,2020-03-12,07137,24.03.2020 00:00,0,0
4917,7,Rheinland-Pfalz,LK Mayen-Koblenz,A35-A59,M,3,0,212758,2020-03-13,07137,24.03.2020 00:00,0,0
4918,7,Rheinland-Pfalz,LK Mayen-Koblenz,A35-A59,M,8,0,212759,2020-03-15,07137,24.03.2020 00:00,0,0
4919,7,Rheinland-Pfalz,LK Mayen-Koblenz,A35-A59,M,5,0,212760,2020-03-16,07137,24.03.2020 00:00,0,0
4920,7,Rheinland-Pfalz,LK Mayen-Koblenz,A35-A59,M,7,0,212761,2020-03-17,07137,24.03.2020 00:00,0,0
4921,7,Rheinland-Pfalz,LK Mayen-Koblenz,A35-A59,M,7,0,212762,2020-03-18,07137,24.03.2020 00:00,0,0
4922,7,Rheinland-Pfalz,LK Mayen-Koblenz,A35-A59,M,2,0,212763,2020-03-19,07137,24.03.2020 00:00,0,0
4923,7,Rheinland-Pfalz,LK Mayen-Koblenz,A35-A59,M,1,0,212764,2020-03-20,07137,24.03.2020 00:00,0,0
4924,7,Rheinland-Pfalz,LK Mayen-Koblenz,A35-A59,M,6,0,212765,2020-03-21,07137,24.03.2020 00:00,0,0
4925,7,Rheinland-Pfalz,LK Mayen-Koblenz,A35-A59,M,1,0,212766,2020-03-22,07137,24.03.2020 00:00,1,0
4926,7,Rheinland-Pfalz,LK Mayen-Koblenz,A35-A59,W,1,0,212767,2020-03-10,07137,24.03.2020 00:00,0,0
4927,7,Rheinland-Pfalz,LK Mayen-Koblenz,A35-A59,W,1,0,212768,2020-03-13,07137,24.03.2020 00:00,0,0
4928,7,Rheinland-Pfalz,LK Mayen-Koblenz,A35-A59,W,3,0,212769,2020-03-15,07137,24.03.2020 00:00,0,0
4929,7,Rheinland-Pfalz,LK Mayen-Koblenz,A35-A59,W,9,0,212770,2020-03-16,07137,24.03.2020 00:00,0,0
4930,7,Rheinland-Pfalz,LK Mayen-Koblenz,A35-A59,W,2,0,212771,2020-03-17,07137,24.03.2020 00:00,0,0
4931,7,Rheinland-Pfalz,LK Mayen-Koblenz,A35-A59,W,5,0,212772,2020-03-18,07137,24.03.2020 00:00,0,0
4932,7,Rheinland-Pfalz,LK Mayen-Koblenz,A35-A59,W,4,0,212773,2020-03-19,07137,24.03.2020 00:00,0,0
4933,7,Rheinland-Pfalz,LK Mayen-Koblenz,A35-A59,W,1,0,212774,2020-03-20,07137,24.03.2020 00:00,0,0
4934,7,Rheinland-Pfalz,LK Mayen-Koblenz,A35-A59,W,3,0,212775,2020-03-21,07137,24.03.2020 00:00,0,0
4935,7,Rheinland-Pfalz,LK Mayen-Koblenz,A35-A59,W,4,0,212776,2020-03-22,07137,24.03.2020 00:00,1,0
4936,7,Rheinland-Pfalz,LK Mayen-Koblenz,A60-A79,M,1,0,212777,2020-03-12,07137,24.03.2020 00:00,0,0
4937,7,Rheinland-Pfalz,LK Mayen-Koblenz,A60-A79,M,5,0,212778,2020-03-15,07137,24.03.2020 00:00,0,0
4938,7,Rheinland-Pfalz,LK Mayen-Koblenz,A60-A79,M,2,0,212779,2020-03-16,07137,24.03.2020 00:00,0,0
4939,7,Rheinland-Pfalz,LK Mayen-Koblenz,A60-A79,M,3,0,212780,2020-03-17,07137,24.03.2020 00:00,0,0
4940,7,Rheinland-Pfalz,LK Mayen-Koblenz,A60-A79,M,5,0,212781,2020-03-18,07137,24.03.2020 00:00,0,0
4941,7,Rheinland-Pfalz,LK Mayen-Koblenz,A60-A79,M,1,0,212782,2020-03-19,07137,24.03.2020 00:00,0,0
4942,7,Rheinland-Pfalz,LK Mayen-Koblenz,A60-A79,M,1,0,212783,2020-03-21,07137,24.03.2020 00:00,0,0
4943,7,Rheinland-Pfalz,LK Mayen-Koblenz,A60-A79,M,4,0,212784,2020-03-22,07137,24.03.2020 00:00,1,0
4944,7,Rheinland-Pfalz,LK Mayen-Koblenz,A60-A79,W,2,0,212785,2020-03-14,07137,24.03.2020 00:00,0,0
4945,7,Rheinland-Pfalz,LK Mayen-Koblenz,A60-A79,W,8,0,212786,2020-03-15,07137,24.03.2020 00:00,0,0
4946,7,Rheinland-Pfalz,LK Mayen-Koblenz,A60-A79,W,2,0,212787,2020-03-16,07137,24.03.2020 00:00,0,0
4947,7,Rheinland-Pfalz,LK Mayen-Koblenz,A60-A79,W,5,0,212788,2020-03-17,07137,24.03.2020 00:00,0,0
4948,7,Rheinland-Pfalz,LK Mayen-Koblenz,A60-A79,W,1,0,212789,2020-03-18,07137,24.03.2020 00:00,0,0
4949,7,Rheinland-Pfalz,LK Mayen-Koblenz,A60-A79,W,2,0,212790,2020-03-19,07137,24.03.2020 00:00,0,0
4950,7,Rheinland-Pfalz,LK Mayen-Koblenz,A60-A79,W,1,0,212791,2020-03-22,07137,24.03.2020 00:00,1,0
4951,7,Rheinland-Pfalz,LK Mayen-Koblenz,A80+,M,1,0,212792,2020-03-15,07137,24.03.2020 00:00,0,0
4952,7,Rheinland-Pfalz,LK Mayen-Koblenz,A80+,M,1,0,212793,2020-03-21,07137,24.03.2020 00:00,0,0
4953,7,Rheinland-Pfalz,LK Mayen-Koblenz,A80+,M,1,0,212794,2020-03-22,07137,24.03.2020 00:00,1,0
4954,7,Rheinland-Pfalz,LK Mayen-Koblenz,A80+,W,1,0,212795,2020-03-12,07137,24.03.2020 00:00,0,0
4955,7,Rheinland-Pfalz,LK Mayen-Koblenz,A80+,W,1,1,212796,2020-03-15,07137,24.03.2020 00:00,0,0
4956,7,Rheinland-Pfalz,LK Mayen-Koblenz,A80+,W,1,0,212797,2020-03-16,07137,24.03.2020 00:00,0,0
4957,7,Rheinland-Pfalz,LK Mayen-Koblenz,A80+,W,2,0,212798,2020-03-17,07137,24.03.2020 00:00,0,0
4958,7,Rheinland-Pfalz,LK Mayen-Koblenz,A80+,W,1,0,212799,2020-03-22,07137,24.03.2020 00:00,1,0
4959,7,Rheinland-Pfalz,LK Mayen-Koblenz,unbekannt,M,1,0,212800,2020-03-22,07137,24.03.2020 00:00,1,0
4960,7,Rheinland-Pfalz,LK Neuwied,A05-A14,M,1,0,212801,2020-03-15,07138,24.03.2020 00:00,0,0
4961,7,Rheinland-Pfalz,LK Neuwied,A05-A14,unbekannt,1,0,212802,2020-03-19,07138,24.03.2020 00:00,0,0
4962,7,Rheinland-Pfalz,LK Neuwied,A15-A34,M,1,0,212803,2020-03-13,07138,24.03.2020 00:00,0,0
4963,7,Rheinland-Pfalz,LK Neuwied,A15-A34,M,2,0,212804,2020-03-15,07138,24.03.2020 00:00,0,0
4964,7,Rheinland-Pfalz,LK Neuwied,A15-A34,M,2,0,212805,2020-03-16,07138,24.03.2020 00:00,0,0
4965,7,Rheinland-Pfalz,LK Neuwied,A15-A34,M,1,0,212806,2020-03-17,07138,24.03.2020 00:00,0,0
4966,7,Rheinland-Pfalz,LK Neuwied,A15-A34,M,1,0,212807,2020-03-18,07138,24.03.2020 00:00,0,0
4967,7,Rheinland-Pfalz,LK Neuwied,A15-A34,M,1,0,212808,2020-03-19,07138,24.03.2020 00:00,0,0
4968,7,Rheinland-Pfalz,LK Neuwied,A15-A34,M,1,0,212809,2020-03-20,07138,24.03.2020 00:00,0,0
4969,7,Rheinland-Pfalz,LK Neuwied,A15-A34,M,3,0,212810,2020-03-22,07138,24.03.2020 00:00,1,0
4970,7,Rheinland-Pfalz,LK Neuwied,A15-A34,M,1,0,212811,2020-03-23,07138,24.03.2020 00:00,1,0
4971,7,Rheinland-Pfalz,LK Neuwied,A15-A34,unbekannt,1,0,212812,2020-03-19,07138,24.03.2020 00:00,0,0
4972,7,Rheinland-Pfalz,LK Neuwied,A15-A34,W,1,0,212813,2020-03-13,07138,24.03.2020 00:00,0,0
4973,7,Rheinland-Pfalz,LK Neuwied,A15-A34,W,1,0,212814,2020-03-15,07138,24.03.2020 00:00,0,0
4974,7,Rheinland-Pfalz,LK Neuwied,A15-A34,W,1,0,212815,2020-03-22,07138,24.03.2020 00:00,1,0
4975,7,Rheinland-Pfalz,LK Neuwied,A15-A34,W,2,0,212816,2020-03-23,07138,24.03.2020 00:00,1,0
4976,7,Rheinland-Pfalz,LK Neuwied,A35-A59,M,2,0,212817,2020-03-12,07138,24.03.2020 00:00,0,0
4977,7,Rheinland-Pfalz,LK Neuwied,A35-A59,M,1,0,212818,2020-03-13,07138,24.03.2020 00:00,0,0
4978,7,Rheinland-Pfalz,LK Neuwied,A35-A59,M,3,0,212819,2020-03-15,07138,24.03.2020 00:00,0,0
4979,7,Rheinland-Pfalz,LK Neuwied,A35-A59,M,3,0,212820,2020-03-17,07138,24.03.2020 00:00,0,0
4980,7,Rheinland-Pfalz,LK Neuwied,A35-A59,M,1,0,212821,2020-03-18,07138,24.03.2020 00:00,0,0
4981,7,Rheinland-Pfalz,LK Neuwied,A35-A59,M,3,0,212822,2020-03-19,07138,24.03.2020 00:00,0,0
4982,7,Rheinland-Pfalz,LK Neuwied,A35-A59,M,3,0,212823,2020-03-20,07138,24.03.2020 00:00,0,0
4983,7,Rheinland-Pfalz,LK Neuwied,A35-A59,M,4,0,212824,2020-03-22,07138,24.03.2020 00:00,1,0
4984,7,Rheinland-Pfalz,LK Neuwied,A35-A59,M,1,0,212825,2020-03-23,07138,24.03.2020 00:00,1,0
4985,7,Rheinland-Pfalz,LK Neuwied,A35-A59,unbekannt,1,0,212826,2020-03-15,07138,24.03.2020 00:00,0,0
4986,7,Rheinland-Pfalz,LK Neuwied,A35-A59,unbekannt,1,0,212827,2020-03-19,07138,24.03.2020 00:00,0,0
4987,7,Rheinland-Pfalz,LK Neuwied,A35-A59,W,1,0,212828,2020-03-09,07138,24.03.2020 00:00,0,0
4988,7,Rheinland-Pfalz,LK Neuwied,A35-A59,W,2,0,212829,2020-03-13,07138,24.03.2020 00:00,0,0
4989,7,Rheinland-Pfalz,LK Neuwied,A35-A59,W,2,0,212830,2020-03-15,07138,24.03.2020 00:00,0,0
4990,7,Rheinland-Pfalz,LK Neuwied,A35-A59,W,1,0,212831,2020-03-16,07138,24.03.2020 00:00,0,0
4991,7,Rheinland-Pfalz,LK Neuwied,A35-A59,W,3,0,212832,2020-03-17,07138,24.03.2020 00:00,0,0
4992,7,Rheinland-Pfalz,LK Neuwied,A35-A59,W,2,0,212833,2020-03-22,07138,24.03.2020 00:00,1,0
4993,7,Rheinland-Pfalz,LK Neuwied,A35-A59,W,3,0,212834,2020-03-23,07138,24.03.2020 00:00,1,0
4994,7,Rheinland-Pfalz,LK Neuwied,A60-A79,M,1,0,212835,2020-03-09,07138,24.03.2020 00:00,0,0
4995,7,Rheinland-Pfalz,LK Neuwied,A60-A79,M,1,0,212836,2020-03-16,07138,24.03.2020 00:00,0,0
4996,7,Rheinland-Pfalz,LK Neuwied,A60-A79,M,1,0,212837,2020-03-17,07138,24.03.2020 00:00,0,0
4997,7,Rheinland-Pfalz,LK Neuwied,A60-A79,M,3,0,212838,2020-03-19,07138,24.03.2020 00:00,0,0
4998,7,Rheinland-Pfalz,LK Neuwied,A60-A79,M,1,0,212839,2020-03-20,07138,24.03.2020 00:00,0,0
4999,7,Rheinland-Pfalz,LK Neuwied,A60-A79,M,1,0,212840,2020-03-22,07138,24.03.2020 00:00,1,0
5000,7,Rheinland-Pfalz,LK Neuwied,A60-A79,W,1,0,212841,2020-03-10,07138,24.03.2020 00:00,0,0
5001,7,Rheinland-Pfalz,LK Neuwied,A60-A79,W,2,0,212842,2020-03-16,07138,24.03.2020 00:00,0,0
5002,7,Rheinland-Pfalz,LK Neuwied,A60-A79,W,1,0,212843,2020-03-17,07138,24.03.2020 00:00,0,0
5003,7,Rheinland-Pfalz,LK Neuwied,A60-A79,W,1,0,212844,2020-03-20,07138,24.03.2020 00:00,0,0
5004,7,Rheinland-Pfalz,LK Neuwied,A60-A79,W,1,0,212845,2020-03-23,07138,24.03.2020 00:00,1,0
5005,7,Rheinland-Pfalz,LK Neuwied,A80+,M,1,1,212846,2020-03-22,07138,24.03.2020 00:00,1,1
5006,7,Rheinland-Pfalz,LK Neuwied,A80+,W,1,0,212847,2020-03-19,07138,24.03.2020 00:00,0,0
5007,7,Rheinland-Pfalz,LK Neuwied,A80+,W,1,0,212848,2020-03-20,07138,24.03.2020 00:00,0,0
5008,7,Rheinland-Pfalz,LK Neuwied,unbekannt,M,1,0,212849,2020-03-13,07138,24.03.2020 00:00,0,0
5009,7,Rheinland-Pfalz,LK Neuwied,unbekannt,M,1,0,212850,2020-03-20,07138,24.03.2020 00:00,0,0
5010,7,Rheinland-Pfalz,LK Neuwied,unbekannt,M,2,0,212851,2020-03-22,07138,24.03.2020 00:00,1,0
5011,7,Rheinland-Pfalz,LK Neuwied,unbekannt,W,1,0,212852,2020-03-19,07138,24.03.2020 00:00,0,0
5012,7,Rheinland-Pfalz,LK Rhein-Hunsrück-Kreis,A15-A34,M,1,0,212853,2020-03-10,07140,24.03.2020 00:00,0,0
5013,7,Rheinland-Pfalz,LK Rhein-Hunsrück-Kreis,A15-A34,M,1,0,212854,2020-03-14,07140,24.03.2020 00:00,0,0
5014,7,Rheinland-Pfalz,LK Rhein-Hunsrück-Kreis,A15-A34,M,1,0,212855,2020-03-18,07140,24.03.2020 00:00,0,0
5015,7,Rheinland-Pfalz,LK Rhein-Hunsrück-Kreis,A15-A34,M,1,0,212856,2020-03-19,07140,24.03.2020 00:00,0,0
5016,7,Rheinland-Pfalz,LK Rhein-Hunsrück-Kreis,A15-A34,M,1,0,212857,2020-03-20,07140,24.03.2020 00:00,0,0
5017,7,Rheinland-Pfalz,LK Rhein-Hunsrück-Kreis,A15-A34,W,1,0,212858,2020-03-14,07140,24.03.2020 00:00,0,0
5018,7,Rheinland-Pfalz,LK Rhein-Hunsrück-Kreis,A15-A34,W,1,0,212859,2020-03-19,07140,24.03.2020 00:00,0,0
5019,7,Rheinland-Pfalz,LK Rhein-Hunsrück-Kreis,A15-A34,W,3,0,212860,2020-03-20,07140,24.03.2020 00:00,0,0
5020,7,Rheinland-Pfalz,LK Rhein-Hunsrück-Kreis,A35-A59,M,1,0,212861,2020-03-12,07140,24.03.2020 00:00,0,0
5021,7,Rheinland-Pfalz,LK Rhein-Hunsrück-Kreis,A35-A59,M,1,0,212862,2020-03-13,07140,24.03.2020 00:00,0,0
5022,7,Rheinland-Pfalz,LK Rhein-Hunsrück-Kreis,A35-A59,M,1,0,212863,2020-03-14,07140,24.03.2020 00:00,0,0
5023,7,Rheinland-Pfalz,LK Rhein-Hunsrück-Kreis,A35-A59,M,5,0,212864,2020-03-15,07140,24.03.2020 00:00,0,0
5024,7,Rheinland-Pfalz,LK Rhein-Hunsrück-Kreis,A35-A59,M,3,0,212865,2020-03-17,07140,24.03.2020 00:00,0,0
5025,7,Rheinland-Pfalz,LK Rhein-Hunsrück-Kreis,A35-A59,M,2,0,212866,2020-03-18,07140,24.03.2020 00:00,0,0
5026,7,Rheinland-Pfalz,LK Rhein-Hunsrück-Kreis,A35-A59,M,2,0,212867,2020-03-20,07140,24.03.2020 00:00,0,0
5027,7,Rheinland-Pfalz,LK Rhein-Hunsrück-Kreis,A35-A59,M,1,0,212868,2020-03-21,07140,24.03.2020 00:00,0,0
5028,7,Rheinland-Pfalz,LK Rhein-Hunsrück-Kreis,A35-A59,W,1,0,212869,2020-03-10,07140,24.03.2020 00:00,0,0
5029,7,Rheinland-Pfalz,LK Rhein-Hunsrück-Kreis,A35-A59,W,1,0,212870,2020-03-12,07140,24.03.2020 00:00,0,0
5030,7,Rheinland-Pfalz,LK Rhein-Hunsrück-Kreis,A35-A59,W,2,0,212871,2020-03-14,07140,24.03.2020 00:00,0,0
5031,7,Rheinland-Pfalz,LK Rhein-Hunsrück-Kreis,A35-A59,W,1,0,212872,2020-03-15,07140,24.03.2020 00:00,0,0
5032,7,Rheinland-Pfalz,LK Rhein-Hunsrück-Kreis,A35-A59,W,3,0,212873,2020-03-16,07140,24.03.2020 00:00,0,0
5033,7,Rheinland-Pfalz,LK Rhein-Hunsrück-Kreis,A35-A59,W,3,0,212874,2020-03-17,07140,24.03.2020 00:00,0,0
5034,7,Rheinland-Pfalz,LK Rhein-Hunsrück-Kreis,A35-A59,W,2,0,212875,2020-03-18,07140,24.03.2020 00:00,0,0
5035,7,Rheinland-Pfalz,LK Rhein-Hunsrück-Kreis,A35-A59,W,2,0,212876,2020-03-20,07140,24.03.2020 00:00,0,0
5036,7,Rheinland-Pfalz,LK Rhein-Hunsrück-Kreis,A35-A59,W,1,0,212877,2020-03-22,07140,24.03.2020 00:00,1,0
5037,7,Rheinland-Pfalz,LK Rhein-Hunsrück-Kreis,A60-A79,M,1,0,212878,2020-03-11,07140,24.03.2020 00:00,0,0
5038,7,Rheinland-Pfalz,LK Rhein-Hunsrück-Kreis,A60-A79,M,1,0,212879,2020-03-12,07140,24.03.2020 00:00,0,0
5039,7,Rheinland-Pfalz,LK Rhein-Hunsrück-Kreis,A60-A79,M,1,0,212880,2020-03-14,07140,24.03.2020 00:00,0,0
5040,7,Rheinland-Pfalz,LK Rhein-Hunsrück-Kreis,A60-A79,M,1,0,212881,2020-03-15,07140,24.03.2020 00:00,0,0
5041,7,Rheinland-Pfalz,LK Rhein-Hunsrück-Kreis,A60-A79,M,1,0,212882,2020-03-17,07140,24.03.2020 00:00,0,0
5042,7,Rheinland-Pfalz,LK Rhein-Hunsrück-Kreis,A60-A79,M,1,0,212883,2020-03-21,07140,24.03.2020 00:00,0,0
5043,7,Rheinland-Pfalz,LK Rhein-Hunsrück-Kreis,A60-A79,W,1,0,212884,2020-03-20,07140,24.03.2020 00:00,0,0
5044,7,Rheinland-Pfalz,LK Rhein-Hunsrück-Kreis,A80+,W,1,0,212885,2020-03-14,07140,24.03.2020 00:00,0,0
5045,7,Rheinland-Pfalz,LK Rhein-Lahn-Kreis,A05-A14,M,2,0,212886,2020-03-23,07141,24.03.2020 00:00,1,0
5046,7,Rheinland-Pfalz,LK Rhein-Lahn-Kreis,A15-A34,M,1,0,212887,2020-03-17,07141,24.03.2020 00:00,0,0
5047,7,Rheinland-Pfalz,LK Rhein-Lahn-Kreis,A15-A34,M,2,0,212888,2020-03-18,07141,24.03.2020 00:00,0,0
5048,7,Rheinland-Pfalz,LK Rhein-Lahn-Kreis,A15-A34,M,1,0,212889,2020-03-21,07141,24.03.2020 00:00,0,0
5049,7,Rheinland-Pfalz,LK Rhein-Lahn-Kreis,A15-A34,M,1,0,212890,2020-03-22,07141,24.03.2020 00:00,1,0
5050,7,Rheinland-Pfalz,LK Rhein-Lahn-Kreis,A15-A34,W,1,0,212891,2020-03-13,07141,24.03.2020 00:00,0,0
5051,7,Rheinland-Pfalz,LK Rhein-Lahn-Kreis,A15-A34,W,2,0,212892,2020-03-18,07141,24.03.2020 00:00,0,0
5052,7,Rheinland-Pfalz,LK Rhein-Lahn-Kreis,A35-A59,M,2,0,212893,2020-03-11,07141,24.03.2020 00:00,0,0
5053,7,Rheinland-Pfalz,LK Rhein-Lahn-Kreis,A35-A59,M,1,0,212894,2020-03-12,07141,24.03.2020 00:00,0,0
5054,7,Rheinland-Pfalz,LK Rhein-Lahn-Kreis,A35-A59,M,3,0,212895,2020-03-16,07141,24.03.2020 00:00,0,0
5055,7,Rheinland-Pfalz,LK Rhein-Lahn-Kreis,A35-A59,M,1,0,212896,2020-03-17,07141,24.03.2020 00:00,0,0
5056,7,Rheinland-Pfalz,LK Rhein-Lahn-Kreis,A35-A59,M,5,0,212897,2020-03-18,07141,24.03.2020 00:00,0,0
5057,7,Rheinland-Pfalz,LK Rhein-Lahn-Kreis,A35-A59,M,1,0,212898,2020-03-19,07141,24.03.2020 00:00,0,0
5058,7,Rheinland-Pfalz,LK Rhein-Lahn-Kreis,A35-A59,M,2,0,212899,2020-03-23,07141,24.03.2020 00:00,1,0
5059,7,Rheinland-Pfalz,LK Rhein-Lahn-Kreis,A35-A59,W,1,0,212900,2020-03-11,07141,24.03.2020 00:00,0,0
5060,7,Rheinland-Pfalz,LK Rhein-Lahn-Kreis,A35-A59,W,2,0,212901,2020-03-17,07141,24.03.2020 00:00,0,0
5061,7,Rheinland-Pfalz,LK Rhein-Lahn-Kreis,A35-A59,W,2,0,212902,2020-03-19,07141,24.03.2020 00:00,0,0
5062,7,Rheinland-Pfalz,LK Rhein-Lahn-Kreis,A35-A59,W,1,0,212903,2020-03-23,07141,24.03.2020 00:00,1,0
5063,7,Rheinland-Pfalz,LK Rhein-Lahn-Kreis,A60-A79,M,1,0,212904,2020-03-11,07141,24.03.2020 00:00,0,0
5064,7,Rheinland-Pfalz,LK Rhein-Lahn-Kreis,A60-A79,M,1,1,212905,2020-03-16,07141,24.03.2020 00:00,0,1
5065,7,Rheinland-Pfalz,LK Rhein-Lahn-Kreis,A60-A79,M,1,0,212906,2020-03-17,07141,24.03.2020 00:00,0,0
5066,7,Rheinland-Pfalz,LK Rhein-Lahn-Kreis,A60-A79,M,1,0,212907,2020-03-19,07141,24.03.2020 00:00,0,0
5067,7,Rheinland-Pfalz,LK Rhein-Lahn-Kreis,A60-A79,M,1,0,212908,2020-03-21,07141,24.03.2020 00:00,0,0
5068,7,Rheinland-Pfalz,LK Rhein-Lahn-Kreis,A60-A79,M,1,0,212909,2020-03-23,07141,24.03.2020 00:00,1,0
5069,7,Rheinland-Pfalz,LK Rhein-Lahn-Kreis,A60-A79,W,1,0,212910,2020-03-18,07141,24.03.2020 00:00,0,0
5070,7,Rheinland-Pfalz,LK Rhein-Lahn-Kreis,A60-A79,W,2,0,212911,2020-03-19,07141,24.03.2020 00:00,0,0
5071,7,Rheinland-Pfalz,LK Rhein-Lahn-Kreis,A60-A79,W,1,0,212912,2020-03-22,07141,24.03.2020 00:00,1,0
5072,7,Rheinland-Pfalz,LK Rhein-Lahn-Kreis,A60-A79,W,2,0,212913,2020-03-23,07141,24.03.2020 00:00,1,0
5073,7,Rheinland-Pfalz,LK Rhein-Lahn-Kreis,A80+,M,1,0,212914,2020-03-22,07141,24.03.2020 00:00,1,0
5074,7,Rheinland-Pfalz,LK Rhein-Lahn-Kreis,unbekannt,M,1,0,212915,2020-03-17,07141,24.03.2020 00:00,0,0
5075,7,Rheinland-Pfalz,LK Westerwaldkreis,A00-A04,M,1,0,212916,2020-03-18,07143,24.03.2020 00:00,0,0
5076,7,Rheinland-Pfalz,LK Westerwaldkreis,A05-A14,W,1,0,212917,2020-03-16,07143,24.03.2020 00:00,0,0
5077,7,Rheinland-Pfalz,LK Westerwaldkreis,A15-A34,M,1,0,212918,2020-03-13,07143,24.03.2020 00:00,0,0
5078,7,Rheinland-Pfalz,LK Westerwaldkreis,A15-A34,M,1,0,212919,2020-03-15,07143,24.03.2020 00:00,0,0
5079,7,Rheinland-Pfalz,LK Westerwaldkreis,A15-A34,M,2,0,212920,2020-03-17,07143,24.03.2020 00:00,0,0
5080,7,Rheinland-Pfalz,LK Westerwaldkreis,A15-A34,M,1,0,212921,2020-03-18,07143,24.03.2020 00:00,0,0
5081,7,Rheinland-Pfalz,LK Westerwaldkreis,A15-A34,M,1,0,212922,2020-03-20,07143,24.03.2020 00:00,0,0
5082,7,Rheinland-Pfalz,LK Westerwaldkreis,A15-A34,M,3,0,212923,2020-03-22,07143,24.03.2020 00:00,1,0
5083,7,Rheinland-Pfalz,LK Westerwaldkreis,A15-A34,W,1,0,212924,2020-03-20,07143,24.03.2020 00:00,0,0
5084,7,Rheinland-Pfalz,LK Westerwaldkreis,A15-A34,W,1,0,212925,2020-03-23,07143,24.03.2020 00:00,1,0
5085,7,Rheinland-Pfalz,LK Westerwaldkreis,A35-A59,M,1,0,212926,2020-03-09,07143,24.03.2020 00:00,0,0
5086,7,Rheinland-Pfalz,LK Westerwaldkreis,A35-A59,M,1,0,212927,2020-03-10,07143,24.03.2020 00:00,0,0
5087,7,Rheinland-Pfalz,LK Westerwaldkreis,A35-A59,M,1,0,212928,2020-03-11,07143,24.03.2020 00:00,0,0
5088,7,Rheinland-Pfalz,LK Westerwaldkreis,A35-A59,M,2,0,212929,2020-03-12,07143,24.03.2020 00:00,0,0
5089,7,Rheinland-Pfalz,LK Westerwaldkreis,A35-A59,M,1,0,212930,2020-03-13,07143,24.03.2020 00:00,0,0
5090,7,Rheinland-Pfalz,LK Westerwaldkreis,A35-A59,M,3,0,212931,2020-03-14,07143,24.03.2020 00:00,0,0
5091,7,Rheinland-Pfalz,LK Westerwaldkreis,A35-A59,M,1,0,212932,2020-03-15,07143,24.03.2020 00:00,0,0
5092,7,Rheinland-Pfalz,LK Westerwaldkreis,A35-A59,M,4,0,212933,2020-03-17,07143,24.03.2020 00:00,0,0
5093,7,Rheinland-Pfalz,LK Westerwaldkreis,A35-A59,M,4,0,212934,2020-03-18,07143,24.03.2020 00:00,0,0
5094,7,Rheinland-Pfalz,LK Westerwaldkreis,A35-A59,M,2,0,212935,2020-03-19,07143,24.03.2020 00:00,0,0
5095,7,Rheinland-Pfalz,LK Westerwaldkreis,A35-A59,M,4,0,212936,2020-03-20,07143,24.03.2020 00:00,0,0
5096,7,Rheinland-Pfalz,LK Westerwaldkreis,A35-A59,M,2,0,212937,2020-03-22,07143,24.03.2020 00:00,1,0
5097,7,Rheinland-Pfalz,LK Westerwaldkreis,A35-A59,M,4,0,212938,2020-03-23,07143,24.03.2020 00:00,1,0
5098,7,Rheinland-Pfalz,LK Westerwaldkreis,A35-A59,W,2,0,212939,2020-03-13,07143,24.03.2020 00:00,0,0
5099,7,Rheinland-Pfalz,LK Westerwaldkreis,A35-A59,W,2,0,212940,2020-03-14,07143,24.03.2020 00:00,0,0
5100,7,Rheinland-Pfalz,LK Westerwaldkreis,A35-A59,W,3,0,212941,2020-03-15,07143,24.03.2020 00:00,0,0
5101,7,Rheinland-Pfalz,LK Westerwaldkreis,A35-A59,W,1,0,212942,2020-03-16,07143,24.03.2020 00:00,0,0
5102,7,Rheinland-Pfalz,LK Westerwaldkreis,A35-A59,W,2,0,212943,2020-03-18,07143,24.03.2020 00:00,0,0
5103,7,Rheinland-Pfalz,LK Westerwaldkreis,A35-A59,W,1,0,212944,2020-03-19,07143,24.03.2020 00:00,0,0
5104,7,Rheinland-Pfalz,LK Westerwaldkreis,A35-A59,W,3,0,212945,2020-03-20,07143,24.03.2020 00:00,0,0
5105,7,Rheinland-Pfalz,LK Westerwaldkreis,A35-A59,W,5,0,212946,2020-03-22,07143,24.03.2020 00:00,1,0
5106,7,Rheinland-Pfalz,LK Westerwaldkreis,A35-A59,W,3,0,212947,2020-03-23,07143,24.03.2020 00:00,1,0
5107,7,Rheinland-Pfalz,LK Westerwaldkreis,A60-A79,M,1,0,212948,2020-03-10,07143,24.03.2020 00:00,0,0
5108,7,Rheinland-Pfalz,LK Westerwaldkreis,A60-A79,M,2,0,212949,2020-03-12,07143,24.03.2020 00:00,0,0
5109,7,Rheinland-Pfalz,LK Westerwaldkreis,A60-A79,M,1,0,212950,2020-03-16,07143,24.03.2020 00:00,0,0
5110,7,Rheinland-Pfalz,LK Westerwaldkreis,A60-A79,M,2,0,212951,2020-03-17,07143,24.03.2020 00:00,0,0
5111,7,Rheinland-Pfalz,LK Westerwaldkreis,A60-A79,M,2,0,212952,2020-03-18,07143,24.03.2020 00:00,0,0
